"age","sex","qimd","year","pop"
74,"1","3","2012",41665.5999999996
75,"1","3","2012",33179.2000000002
76,"1","3","2012",33179.2000000002
77,"1","3","2012",33179.2000000002
78,"1","3","2012",33179.1999999993
79,"1","3","2012",33179.2000000002
80,"1","3","2012",23108.6000000006
81,"1","3","2012",23108.5999999996
82,"1","3","2012",23108.5999999996
83,"1","3","2012",23108.6000000006
84,"1","3","2012",23108.5999999996
85,"1","3","2012",12274.7999999998
86,"1","3","2012",12274.7999999998
87,"1","3","2012",12274.8000000007
88,"1","3","2012",12274.7999999998
89,"1","3","2012",12274.7999999998
90,"1","3","2012",5355.59999999963
91,"1","3","2012",5355.60000000056
92,"1","3","2012",5355.59999999963
93,"1","3","2012",5355.60000000056
94,"1","3","2012",5355.59999999963
95,"1","3","2012",5355.59999999963
96,"1","3","2012",5355.60000000056
97,"1","3","2012",5355.59999999963
98,"1","3","2012",5355.60000000056
99,"1","3","2012",5355.59999999963
100,"1","3","2012",5355.66232908424
0,"1","4","2012",80168
1,"1","4","2012",73946.5
2,"1","4","2012",73946.5
3,"1","4","2012",73946.5
4,"1","4","2012",73946.5
5,"1","4","2012",63136
6,"1","4","2012",63136
7,"1","4","2012",63136
8,"1","4","2012",63136
9,"1","4","2012",63136
10,"1","4","2012",59411.4
11,"1","4","2012",59411.4
12,"1","4","2012",59411.3999999999
13,"1","4","2012",59411.4
14,"1","4","2012",59411.4
15,"1","4","2012",66917.2
16,"1","4","2012",66917.2
17,"1","4","2012",66917.2000000002
18,"1","4","2012",66917.2
19,"1","4","2012",66917.2
20,"1","4","2012",84932.8
21,"1","4","2012",84932.8
22,"1","4","2012",84932.7999999998
23,"1","4","2012",84932.8
24,"1","4","2012",84932.8
25,"1","4","2012",89129.8
26,"1","4","2012",89129.8
27,"1","4","2012",89129.7999999998
28,"1","4","2012",89129.8000000003
29,"1","4","2012",89129.7999999998
30,"1","4","2012",86301.6000000001
31,"1","4","2012",86301.6000000001
32,"1","4","2012",86301.5999999996
33,"1","4","2012",86301.6000000001
34,"1","4","2012",86301.6000000001
35,"1","4","2012",73936.2000000002
36,"1","4","2012",73936.1999999997
37,"1","4","2012",73936.2000000002
38,"1","4","2012",73936.1999999997
39,"1","4","2012",73936.2000000002
40,"1","4","2012",76092.2000000002
41,"1","4","2012",76092.1999999997
42,"1","4","2012",76092.2000000002
43,"1","4","2012",76092.1999999997
44,"1","4","2012",76092.2000000002
45,"1","4","2012",74803.3999999999
46,"1","4","2012",74803.3999999999
47,"1","4","2012",74803.4000000004
48,"1","4","2012",74803.3999999999
49,"1","4","2012",74803.3999999999
50,"1","4","2012",65873.2000000002
51,"1","4","2012",65873.1999999997
52,"1","4","2012",65873.2000000002
53,"1","4","2012",65873.1999999997
54,"1","4","2012",65873.2000000002
55,"1","4","2012",55777
56,"1","4","2012",55777
57,"1","4","2012",55777
58,"1","4","2012",55777
59,"1","4","2012",55777
60,"1","4","2012",52648.2000000002
61,"1","4","2012",52648.2000000002
62,"1","4","2012",52648.1999999993
63,"1","4","2012",52648.2000000002
64,"1","4","2012",52648.2000000002
65,"1","4","2012",46560
66,"1","4","2012",46560
67,"1","4","2012",46560
68,"1","4","2012",46560
69,"1","4","2012",46560
70,"1","4","2012",33927
71,"1","4","2012",33927
72,"1","4","2012",33927
73,"1","4","2012",33927
74,"1","4","2012",33927
75,"1","4","2012",26944.7999999998
76,"1","4","2012",26944.7999999998
77,"1","4","2012",26944.8000000007
78,"1","4","2012",26944.7999999998
79,"1","4","2012",26944.7999999998
80,"1","4","2012",18764
81,"1","4","2012",18764
82,"1","4","2012",18764
83,"1","4","2012",18764
84,"1","4","2012",18764
85,"1","4","2012",10133.4000000004
86,"1","4","2012",10133.3999999994
87,"1","4","2012",10133.4000000004
88,"1","4","2012",10133.3999999994
89,"1","4","2012",10133.4000000004
90,"1","4","2012",4328.79999999981
91,"1","4","2012",4328.79999999981
92,"1","4","2012",4328.80000000075
93,"1","4","2012",4328.79999999981
94,"1","4","2012",4328.79999999981
95,"1","4","2012",4328.79999999981
96,"1","4","2012",4328.79999999981
97,"1","4","2012",4328.80000000075
98,"1","4","2012",4328.79999999981
99,"1","4","2012",4328.79999999981
100,"1","4","2012",4328.85229432769
0,"1","5","2012",96528
1,"1","5","2012",89271
2,"1","5","2012",89271
3,"1","5","2012",89271
4,"1","5","2012",89271
5,"1","5","2012",76405.2
6,"1","5","2012",76405.2000000001
7,"1","5","2012",76405.2
8,"1","5","2012",76405.2000000001
9,"1","5","2012",76405.2
10,"1","5","2012",68854.2
11,"1","5","2012",68854.2000000001
12,"1","5","2012",68854.2
13,"1","5","2012",68854.2000000001
14,"1","5","2012",68854.2
15,"1","5","2012",74391.8
16,"1","5","2012",74391.8
17,"1","5","2012",74391.7999999998
18,"1","5","2012",74391.8
19,"1","5","2012",74391.8
20,"1","5","2012",88694
21,"1","5","2012",88694
22,"1","5","2012",88694
23,"1","5","2012",88694
24,"1","5","2012",88694
25,"1","5","2012",94600.3999999999
26,"1","5","2012",94600.3999999999
27,"1","5","2012",94600.4000000004
28,"1","5","2012",94600.3999999999
29,"1","5","2012",94600.3999999999
30,"1","5","2012",87833.3999999999
31,"1","5","2012",87833.3999999999
32,"1","5","2012",87833.3999999999
33,"1","5","2012",87833.4000000004
34,"1","5","2012",87833.3999999999
35,"1","5","2012",74286
36,"1","5","2012",74286
37,"1","5","2012",74286
38,"1","5","2012",74286
39,"1","5","2012",74286
40,"1","5","2012",74714.6000000001
41,"1","5","2012",74714.5999999996
42,"1","5","2012",74714.6000000001
43,"1","5","2012",74714.6000000001
44,"1","5","2012",74714.6000000001
45,"1","5","2012",70828.2000000002
46,"1","5","2012",70828.1999999997
47,"1","5","2012",70828.2000000002
48,"1","5","2012",70828.1999999997
49,"1","5","2012",70828.2000000002
50,"1","5","2012",62036.3999999999
51,"1","5","2012",62036.3999999999
52,"1","5","2012",62036.3999999999
53,"1","5","2012",62036.3999999999
54,"1","5","2012",62036.4000000004
55,"1","5","2012",51563.5999999996
56,"1","5","2012",51563.6000000006
57,"1","5","2012",51563.5999999996
58,"1","5","2012",51563.6000000006
59,"1","5","2012",51563.5999999996
60,"1","5","2012",46392.4000000004
61,"1","5","2012",46392.3999999994
62,"1","5","2012",46392.4000000004
63,"1","5","2012",46392.3999999994
64,"1","5","2012",46392.4000000004
65,"1","5","2012",38480.4000000004
66,"1","5","2012",38480.3999999994
67,"1","5","2012",38480.4000000004
68,"1","5","2012",38480.3999999994
69,"1","5","2012",38480.4000000004
70,"1","5","2012",29373.2000000002
71,"1","5","2012",29373.2000000002
72,"1","5","2012",29373.1999999993
73,"1","5","2012",29373.2000000002
74,"1","5","2012",29373.2000000002
75,"1","5","2012",22859.5999999996
76,"1","5","2012",22859.6000000006
77,"1","5","2012",22859.5999999996
78,"1","5","2012",22859.6000000006
79,"1","5","2012",22859.5999999996
80,"1","5","2012",15355.7999999998
81,"1","5","2012",15355.7999999998
82,"1","5","2012",15355.8000000007
83,"1","5","2012",15355.7999999998
84,"1","5","2012",15355.7999999998
85,"1","5","2012",8012.79999999981
86,"1","5","2012",8012.79999999981
87,"1","5","2012",8012.80000000075
88,"1","5","2012",8012.79999999981
89,"1","5","2012",8012.79999999981
90,"1","5","2012",3308.59999999963
91,"1","5","2012",3308.60000000056
92,"1","5","2012",3308.59999999963
93,"1","5","2012",3308.60000000056
94,"1","5","2012",3308.59999999963
95,"1","5","2012",3308.59999999963
96,"1","5","2012",3308.60000000056
97,"1","5","2012",3308.59999999963
98,"1","5","2012",3308.60000000056
99,"1","5","2012",3308.59999999963
100,"1","5","2012",3308.64237635862
0,"2","1","2012",52044
1,"2","1","2012",56379.75
2,"2","1","2012",56379.75
3,"2","1","2012",56379.75
4,"2","1","2012",56379.75
5,"2","1","2012",58357.6
6,"2","1","2012",58357.6
7,"2","1","2012",58357.6
8,"2","1","2012",58357.6
9,"2","1","2012",58357.6
10,"2","1","2012",60637
11,"2","1","2012",60637
12,"2","1","2012",60637
13,"2","1","2012",60637
14,"2","1","2012",60637
15,"2","1","2012",62886
16,"2","1","2012",62886
17,"2","1","2012",62886
18,"2","1","2012",62886
19,"2","1","2012",62886
20,"2","1","2012",50231
21,"2","1","2012",50231
22,"2","1","2012",50231
23,"2","1","2012",50231
24,"2","1","2012",50231
25,"2","1","2012",47469.3999999999
26,"2","1","2012",47469.4000000001
27,"2","1","2012",47469.3999999999
28,"2","1","2012",47469.4000000001
29,"2","1","2012",47469.3999999999
30,"2","1","2012",55647.6000000001
31,"2","1","2012",55647.5999999999
32,"2","1","2012",55647.6000000001
33,"2","1","2012",55647.5999999999
34,"2","1","2012",55647.6000000001
35,"2","1","2012",66019.2
36,"2","1","2012",66019.2
37,"2","1","2012",66019.2000000002
38,"2","1","2012",66019.1999999997
39,"2","1","2012",66019.2000000002
40,"2","1","2012",82316
41,"2","1","2012",82316
42,"2","1","2012",82316
43,"2","1","2012",82316
44,"2","1","2012",82316
45,"2","1","2012",87413.6000000001
46,"2","1","2012",87413.6000000001
47,"2","1","2012",87413.5999999996
48,"2","1","2012",87413.6000000001
49,"2","1","2012",87413.6000000001
50,"2","1","2012",78295.6000000001
51,"2","1","2012",78295.6000000001
52,"2","1","2012",78295.5999999996
53,"2","1","2012",78295.6000000001
54,"2","1","2012",78295.6000000001
55,"2","1","2012",68224.2000000002
56,"2","1","2012",68224.1999999997
57,"2","1","2012",68224.2000000002
58,"2","1","2012",68224.1999999997
59,"2","1","2012",68224.2000000002
60,"2","1","2012",70556
61,"2","1","2012",70556
62,"2","1","2012",70556
63,"2","1","2012",70556
64,"2","1","2012",70556
65,"2","1","2012",67670
66,"2","1","2012",67670
67,"2","1","2012",67670
68,"2","1","2012",67670
69,"2","1","2012",67670
70,"2","1","2012",48486.4000000004
71,"2","1","2012",48486.3999999994
72,"2","1","2012",48486.4000000004
73,"2","1","2012",48486.3999999994
74,"2","1","2012",48486.4000000004
75,"2","1","2012",41461.2000000002
76,"2","1","2012",41461.2000000002
77,"2","1","2012",41461.1999999993
78,"2","1","2012",41461.2000000002
79,"2","1","2012",41461.2000000002
80,"2","1","2012",32830.4000000004
81,"2","1","2012",32830.3999999994
82,"2","1","2012",32830.4000000004
83,"2","1","2012",32830.3999999994
84,"2","1","2012",32830.4000000004
85,"2","1","2012",21052.2000000002
86,"2","1","2012",21052.2000000002
87,"2","1","2012",21052.1999999993
88,"2","1","2012",21052.2000000002
89,"2","1","2012",21052.2000000002
90,"2","1","2012",13206.7999999998
91,"2","1","2012",13206.7999999998
92,"2","1","2012",13206.8000000007
93,"2","1","2012",13206.7999999998
94,"2","1","2012",13206.7999999998
95,"2","1","2012",13206.7999999998
96,"2","1","2012",13206.7999999998
97,"2","1","2012",13206.8000000007
98,"2","1","2012",13206.7999999998
99,"2","1","2012",13206.7999999998
100,"2","1","2012",13206.8706786819
0,"2","2","2012",55397
1,"2","2","2012",55993.75
2,"2","2","2012",55993.75
3,"2","2","2012",55993.75
4,"2","2","2012",55993.75
5,"2","2","2012",54380
6,"2","2","2012",54380
7,"2","2","2012",54380
8,"2","2","2012",54380
9,"2","2","2012",54380
10,"2","2","2012",55525.4
11,"2","2","2012",55525.4
12,"2","2","2012",55525.3999999999
13,"2","2","2012",55525.4
14,"2","2","2012",55525.4
15,"2","2","2012",60411.6
16,"2","2","2012",60411.6
17,"2","2","2012",60411.6000000001
18,"2","2","2012",60411.5999999999
19,"2","2","2012",60411.6000000001
20,"2","2","2012",58987.3999999999
21,"2","2","2012",58987.4000000001
22,"2","2","2012",58987.3999999999
23,"2","2","2012",58987.4000000001
24,"2","2","2012",58987.3999999999
25,"2","2","2012",58012.8
26,"2","2","2012",58012.8
27,"2","2","2012",58012.7999999998
28,"2","2","2012",58012.8
29,"2","2","2012",58012.8
30,"2","2","2012",62635.3999999999
31,"2","2","2012",62635.4000000001
32,"2","2","2012",62635.3999999999
33,"2","2","2012",62635.4000000001
34,"2","2","2012",62635.3999999999
35,"2","2","2012",65535
36,"2","2","2012",65535
37,"2","2","2012",65535
38,"2","2","2012",65535
39,"2","2","2012",65535
40,"2","2","2012",78620.2000000002
41,"2","2","2012",78620.1999999997
42,"2","2","2012",78620.2000000002
43,"2","2","2012",78620.1999999997
44,"2","2","2012",78620.2000000002
45,"2","2","2012",83418.3999999999
46,"2","2","2012",83418.3999999999
47,"2","2","2012",83418.4000000004
48,"2","2","2012",83418.3999999999
49,"2","2","2012",83418.3999999999
50,"2","2","2012",76008.2000000002
51,"2","2","2012",76008.1999999997
52,"2","2","2012",76008.2000000002
53,"2","2","2012",76008.1999999997
54,"2","2","2012",76008.2000000002
55,"2","2","2012",67989
56,"2","2","2012",67989
57,"2","2","2012",67989
58,"2","2","2012",67989
59,"2","2","2012",67989
60,"2","2","2012",70730.2000000002
61,"2","2","2012",70730.1999999997
62,"2","2","2012",70730.2000000002
63,"2","2","2012",70730.1999999997
64,"2","2","2012",70730.2000000002
65,"2","2","2012",68268.2000000002
66,"2","2","2012",68268.2000000002
67,"2","2","2012",68268.1999999993
68,"2","2","2012",68268.2000000002
69,"2","2","2012",68268.2000000002
70,"2","2","2012",49751.5999999996
71,"2","2","2012",49751.6000000006
72,"2","2","2012",49751.5999999996
73,"2","2","2012",49751.6000000006
74,"2","2","2012",49751.5999999996
75,"2","2","2012",42008.7999999998
76,"2","2","2012",42008.7999999998
77,"2","2","2012",42008.8000000007
78,"2","2","2012",42008.7999999998
79,"2","2","2012",42008.7999999998
80,"2","2","2012",33575.5999999996
81,"2","2","2012",33575.6000000006
82,"2","2","2012",33575.5999999996
83,"2","2","2012",33575.6000000006
84,"2","2","2012",33575.5999999996
85,"2","2","2012",22238.4000000004
86,"2","2","2012",22238.3999999994
87,"2","2","2012",22238.4000000004
88,"2","2","2012",22238.3999999994
89,"2","2","2012",22238.4000000004
90,"2","2","2012",14359.2000000002
91,"2","2","2012",14359.2000000002
92,"2","2","2012",14359.1999999993
93,"2","2","2012",14359.2000000002
94,"2","2","2012",14359.2000000002
95,"2","2","2012",14359.2000000002
96,"2","2","2012",14359.2000000002
97,"2","2","2012",14359.1999999993
98,"2","2","2012",14359.2000000002
99,"2","2","2012",14359.2000000002
100,"2","2","2012",14359.27098931
0,"2","3","2012",63513
1,"2","3","2012",61060
2,"2","3","2012",61060
3,"2","3","2012",61060
4,"2","3","2012",61060
5,"2","3","2012",54986
6,"2","3","2012",54986
7,"2","3","2012",54986
8,"2","3","2012",54986
9,"2","3","2012",54986
10,"2","3","2012",54602.4
11,"2","3","2012",54602.4
12,"2","3","2012",54602.3999999999
13,"2","3","2012",54602.4
14,"2","3","2012",54602.4
15,"2","3","2012",60377
16,"2","3","2012",60377
17,"2","3","2012",60377
18,"2","3","2012",60377
19,"2","3","2012",60377
20,"2","3","2012",70901.2
21,"2","3","2012",70901.2
22,"2","3","2012",70901.2000000002
23,"2","3","2012",70901.2
24,"2","3","2012",70901.2
25,"2","3","2012",72666.8
26,"2","3","2012",72666.8
27,"2","3","2012",72666.7999999998
28,"2","3","2012",72666.8
29,"2","3","2012",72666.8
30,"2","3","2012",72459.3999999999
31,"2","3","2012",72459.4000000001
32,"2","3","2012",72459.3999999999
33,"2","3","2012",72459.4000000001
34,"2","3","2012",72459.3999999999
35,"2","3","2012",67902.3999999999
36,"2","3","2012",67902.3999999999
37,"2","3","2012",67902.4000000004
38,"2","3","2012",67902.3999999999
39,"2","3","2012",67902.3999999999
40,"2","3","2012",76852.7999999998
41,"2","3","2012",76852.8000000003
42,"2","3","2012",76852.7999999998
43,"2","3","2012",76852.8000000003
44,"2","3","2012",76852.7999999998
45,"2","3","2012",78914.2000000002
46,"2","3","2012",78914.1999999997
47,"2","3","2012",78914.2000000002
48,"2","3","2012",78914.1999999997
49,"2","3","2012",78914.2000000002
50,"2","3","2012",71896.7999999998
51,"2","3","2012",71896.8000000003
52,"2","3","2012",71896.7999999998
53,"2","3","2012",71896.8000000003
54,"2","3","2012",71896.7999999998
55,"2","3","2012",64178.3999999999
56,"2","3","2012",64178.3999999999
57,"2","3","2012",64178.4000000004
58,"2","3","2012",64178.3999999999
59,"2","3","2012",64178.3999999999
60,"2","3","2012",65124.7999999998
61,"2","3","2012",65124.8000000003
62,"2","3","2012",65124.8000000003
63,"2","3","2012",65124.7999999998
64,"2","3","2012",65124.7999999998
65,"2","3","2012",61435
66,"2","3","2012",61435
67,"2","3","2012",61435
68,"2","3","2012",61435
69,"2","3","2012",61435
70,"2","3","2012",45995.4000000004
71,"2","3","2012",45995.3999999994
72,"2","3","2012",45995.4000000004
73,"2","3","2012",45995.3999999994
74,"2","3","2012",45995.4000000004
75,"2","3","2012",39485.4000000004
76,"2","3","2012",39485.3999999994
77,"2","3","2012",39485.4000000004
78,"2","3","2012",39485.3999999994
79,"2","3","2012",39485.4000000004
80,"2","3","2012",32239.2000000002
81,"2","3","2012",32239.2000000002
82,"2","3","2012",32239.1999999993
83,"2","3","2012",32239.2000000002
84,"2","3","2012",32239.2000000002
85,"2","3","2012",21810.4000000004
86,"2","3","2012",21810.3999999994
87,"2","3","2012",21810.4000000004
88,"2","3","2012",21810.3999999994
89,"2","3","2012",21810.4000000004
90,"2","3","2012",14221
91,"2","3","2012",14221
92,"2","3","2012",14221
93,"2","3","2012",14221
94,"2","3","2012",14221
95,"2","3","2012",14221
96,"2","3","2012",14221
97,"2","3","2012",14221
98,"2","3","2012",14221
99,"2","3","2012",14221
100,"2","3","2012",14221.068384409
0,"2","4","2012",76434
1,"2","4","2012",70469
2,"2","4","2012",70469
3,"2","4","2012",70469
4,"2","4","2012",70469
5,"2","4","2012",60456
6,"2","4","2012",60456
7,"2","4","2012",60456
8,"2","4","2012",60456
9,"2","4","2012",60456
10,"2","4","2012",56746.2
11,"2","4","2012",56746.2000000001
12,"2","4","2012",56746.2
13,"2","4","2012",56746.2000000001
14,"2","4","2012",56746.2
15,"2","4","2012",64632.4
16,"2","4","2012",64632.4
17,"2","4","2012",64632.3999999999
18,"2","4","2012",64632.4000000001
19,"2","4","2012",64632.3999999999
20,"2","4","2012",86013.2
21,"2","4","2012",86013.2
22,"2","4","2012",86013.2000000002
23,"2","4","2012",86013.2
24,"2","4","2012",86013.2
25,"2","4","2012",90409.2
26,"2","4","2012",90409.2
27,"2","4","2012",90409.2
28,"2","4","2012",90409.2000000002
29,"2","4","2012",90409.2
30,"2","4","2012",84484
31,"2","4","2012",84484
32,"2","4","2012",84484
33,"2","4","2012",84484
34,"2","4","2012",84484
35,"2","4","2012",71941.2000000002
36,"2","4","2012",71941.1999999997
37,"2","4","2012",71941.2000000002
38,"2","4","2012",71941.1999999997
39,"2","4","2012",71941.2000000002
40,"2","4","2012",76111.1999999997
41,"2","4","2012",76111.2000000002
42,"2","4","2012",76111.2000000002
43,"2","4","2012",76111.1999999997
44,"2","4","2012",76111.2000000002
45,"2","4","2012",75249.3999999999
46,"2","4","2012",75249.3999999999
47,"2","4","2012",75249.3999999999
48,"2","4","2012",75249.4000000004
49,"2","4","2012",75249.3999999999
50,"2","4","2012",66608.7999999998
51,"2","4","2012",66608.8000000003
52,"2","4","2012",66608.7999999998
53,"2","4","2012",66608.7999999998
54,"2","4","2012",66608.8000000003
55,"2","4","2012",56964.3999999999
56,"2","4","2012",56964.3999999999
57,"2","4","2012",56964.3999999999
58,"2","4","2012",56964.3999999999
59,"2","4","2012",56964.4000000004
60,"2","4","2012",54501.7999999998
