"agegroup","sex","salt","Pe","se"
"40-44","1","7.9",0.0108864696734059,0.0040340612652204
"40-44","1","8",0.00933125972006221,0.003770869200821
"40-44","1","8.1",0.00622083981337481,0.00306896904320592
"40-44","1","8.2",0.015552099533437,0.00488402969550591
"40-44","1","8.3",0.0046656298600311,0.0026747023124273
"40-44","1","8.4",0.00777604976671851,0.00346406107621218
"40-44","1","8.5",0.0124416796267496,0.00435440766618285
"40-44","1","8.6",0.00622083981337481,0.00309828613228694
"40-44","1","8.7",0.015552099533437,0.00487631113096925
"40-44","1","8.8",0.00933125972006221,0.00378283723075459
"40-44","1","8.9",0.00622083981337481,0.00310314538585434
"40-44","1","9",0.0124416796267496,0.00436822657794009
"40-44","1","9.1",0.00933125972006221,0.00375284559403614
"40-44","1","9.2",0.00933125972006221,0.003770869200821
"40-44","1","9.3",0.0171073094867807,0.0050981965379517
"40-44","1","9.4",0.0046656298600311,0.00269154889325583
"40-44","1","9.5",0.00933125972006221,0.00435062562343121
"40-44","1","9.6",0.0108864696734059,0.00409246453388854
"40-44","1","9.7",0.0124416796267496,0.00431966698265462
"40-44","1","9.8",0.00777604976671851,0.0034749179789309
"40-44","1","9.9",0.00622083981337481,0.00307877242494656
"40-44","1","10",0.00777604976671851,0.00346949377431532
"40-44","1","10.1",0.00777604976671851,0.00345317003913208
"40-44","1","10.2",0.00622083981337481,0.00310314538585435
"40-44","1","10.3",0.0031104199066874,0.00219759515214409
"40-44","1","10.4",0.00933125972006221,0.0037828372307546
"40-44","1","10.5",0.00777604976671851,0.00344771161915769
"40-44","1","10.6",0.00777604976671851,0.00346406107621218
"40-44","1","10.7",0.0015552099533437,0.00155390239004845
"40-44","1","10.8",0.0046656298600311,0.00268734714888417
"40-44","1","10.9",0.0108864696734059,0.00406012199190424
"40-44","1","11",0.0046656298600311,0.00268313882466884
"40-44","1","11.1",0.00622083981337481,0.00308854468982828
"40-44","1","11.2",0.0015552099533437,0.00155147641159684
"40-44","1","11.3",0.00622083981337481,0.0030836624284832
"40-44","1","11.4",0.00933125972006221,0.00378283723075459
"40-44","1","11.5",0.00777604976671851,0.00346406107621218
"40-44","1","11.6",0.0031104199066874,0.00220102058528333
"40-44","1","11.7",0.00622083981337481,0.00308854468982828
"40-44","1","11.8",0.0031104199066874,0.00218383969106528
"40-44","1","11.9",0.00933125972006221,0.00376487091908329
"40-44","1","12",0.00622083981337481,0.00309828613228694
"40-44","1","12.1",0.0015552099533437,0.00155632458692111
"40-44","1","12.2",0.00933125972006221,0.00379476751581249
"40-44","1","12.3",0.00777604976671851,0.00343676877143431
"40-44","1","12.4",0.00933125972006221,0.00378880706908183
"40-44","1","12.5",0.0031104199066874,0.00220102058528333
"40-44","1","12.6",0.00622083981337481,0.00308854468982828
"40-44","1","12.7",0.00777604976671851,0.00345317003913207
"40-44","1","12.8",0.0124416796267496,0.004375119666098
"40-44","1","12.9",0.00622083981337481,0.00309341924563969
"40-44","1","13",0.00933125972006221,0.0037648709190833
"40-44","1","13.1",0.00777604976671851,0.00344224454369391
"40-44","1","13.2",0.0046656298600311,0.00269154889325582
"40-44","1","13.3",0.00622083981337481,0.00308854468982829
"40-44","1","13.4",0.00622083981337481,0.00310314538585435
"40-44","1","13.5",0.00933125972006221,0.00375284559403613
"40-44","1","13.6",0.0108864696734059,0.00406661107847096
"40-44","1","13.7",0.00777604976671851,0.00345317003913207
"40-44","1","13.8",0.00622083981337481,0.00307877242494656
"40-44","1","13.9",0.0031104199066874,0.00218383969106527
"40-44","1","14",0.00777604976671851,0.00346949377431532
"40-44","1","14.1",0.00777604976671851,0.00346406107621218
"40-44","1","14.2",0.00622083981337481,0.0030443224775011
"40-44","1","14.3",0.0046656298600311,0.00266623910551222
"40-44","1","14.4",0.0046656298600311,0.00269574408855094
"40-44","1","14.5",0.0031104199066874,0.00219759515214409
"40-44","1","14.7",0.0015552099533437,0.00155632458692111
"40-44","1","14.8",0.00933125972006221,0.00375284559403614
"40-44","1","14.9",0.0046656298600311,0.00267892388960094
"40-44","1","15",0.00622083981337481,0.00310314538585435
"40-44","1","15.1",0.0015552099533437,0.00155632458692111
"40-44","1","15.2",0.0046656298600311,0.00269154889325582
"40-44","1","15.3",0.00933125972006221,0.00375284559403613
"40-44","1","15.4",0.0046656298600311,0.0026747023124273
"40-44","1","15.5",0.0046656298600311,0.00267470231242731
"40-44","1","15.6",0.00622083981337481,0.00310314538585435
"40-44","1","15.7",0.0108864696734059,0.00406661107847096
"40-44","1","15.8",0.0031104199066874,0.00219072821785351
"40-44","1","15.9",0.0046656298600311,0.00268734714888419
"40-44","1","16",0.0046656298600311,0.00267047406164773
"40-44","1","16.1",0.00622083981337481,0.00308854468982829
"40-44","1","16.2",0.0015552099533437,0.00155390239004845
"40-44","1","16.3",0.0031104199066874,0.00219072821785351
"40-44","1","16.4",0.0031104199066874,0.00220102058528333
"40-44","1","16.5",0.0015552099533437,0.00155632458692111
"40-44","1","16.6",0.0046656298600311,0.00267892388960095
"40-44","1","16.7",0.0046656298600311,0.00268734714888418
"40-44","1","16.9",0.0031104199066874,0.00219416437137544
"40-44","1","17",0.00622083981337481,0.00309828613228694
"40-44","1","17.1",0.0015552099533437,0.00155147641159684
"40-44","1","17.2",0.0046656298600311,0.00268734714888418
"40-44","1","17.4",0.0046656298600311,0.00267892388960094
"40-44","1","17.5",0.0015552099533437,0.00155390239004845
"40-44","1","17.6",0.0015552099533437,0.00155147641159683
"40-44","1","17.7",0.0015552099533437,0.00155390239004845
"40-44","1","17.9",0.0031104199066874,0.00219072821785351
"40-44","1","18",0.00622083981337481,0.00310314538585435
"40-44","1","18.1",0.0031104199066874,0.00219416437137544
"40-44","1","18.2",0.0031104199066874,0.0021769293668019
"40-44","1","18.3",0.0046656298600311,0.00269574408855094
"40-44","1","18.4",0.0015552099533437,0.00155390239004845
"40-44","1","18.5",0.0015552099533437,0.00155632458692111
"40-44","1","18.6",0.0046656298600311,0.00267892388960094
"40-44","1","18.7",0.0015552099533437,0.00155147641159683
"40-44","1","18.8",0.0015552099533437,0.00155632458692111
"40-44","1","18.9",0.0046656298600311,0.00266623910551223
"40-44","1","19",0.0015552099533437,0.00155632458692111
"40-44","1","19.1",0.0015552099533437,0.00155147641159683
"40-44","1","19.2",0.0015552099533437,0.00155390239004845
"40-44","1","19.3",0.0015552099533437,0.00155390239004845
"40-44","1","19.4",0.0015552099533437,0.00155390239004845
"40-44","1","19.6",0.0015552099533437,0.00155632458692111
"40-44","1","19.8",0.0015552099533437,0.00155390239004845
"40-44","1","19.9",0.0015552099533437,0.00155390239004845
"40-44","1","20",0.0031104199066874,0.00219072821785351
"40-44","1","20.1",0.0031104199066874,0.00220102058528333
"40-44","1","20.2",0.0015552099533437,0.00155632458692111
"40-44","1","20.3",0.0015552099533437,0.00155390239004845
"40-44","1","20.4",0.0031104199066874,0.00219072821785351
"40-44","1","20.5",0.0031104199066874,0.00219416437137544
"40-44","1","20.6",0.0015552099533437,0.00155632458692111
"40-44","1","20.8",0.0015552099533437,0.00155632458692111
"40-44","1","21",0.0031104199066874,0.00220102058528333
"40-44","1","21.1",0.00622083981337481,0.00309341924563968
"40-44","1","21.4",0.0015552099533437,0.00155147641159684
"40-44","1","21.9",0.0015552099533437,0.00155632458692111
"40-44","1","22",0.0015552099533437,0.00155390239004845
"40-44","1","22.2",0.0015552099533437,0.00155390239004845
"40-44","1","22.3",0.0031104199066874,0.00219072821785351
"40-44","1","23.1",0.0015552099533437,0.00155390239004845
"40-44","1","23.2",0.0015552099533437,0.00154904663379916
"40-44","1","23.3",0.0015552099533437,0.00155147641159684
"40-44","2","1.6",0.00128369704749679,0.00128301371399058
"40-44","2","1.7",0.00128369704749679,0.00127970734951606
"40-44","2","1.8",0.00256739409499358,0.00180988316253962
"40-44","2","2.1",0.00128369704749679,0.00128301371399058
"40-44","2","2.2",0.00128369704749679,0.00127970734951606
"40-44","2","2.5",0.00128369704749679,0.00128136159820195
"40-44","2","2.6",0.00128369704749679,0.00128466370511085
"40-44","2","2.7",0.00128369704749679,0.00128466370511085
"40-44","2","2.8",0.00385109114249037,0.00221390346449281
"40-44","2","2.9",0.00128369704749679,0.00128301371399057
"40-44","2","3",0.00898587933247753,0.00336498948227176
"40-44","2","3.1",0.00256739409499358,0.00180519541387614
"40-44","2","3.2",0.00385109114249037,0.00222249822374831
"40-44","2","3.3",0.00385109114249037,0.00221390346449281
"40-44","2","3.4",0.00513478818998716,0.0025598545210662
"40-44","2","3.5",0.00385109114249037,0.00221963700179572
"40-44","2","3.6",0.00385109114249037,0.00221103112037563
"40-44","2","3.7",0.00513478818998716,0.00254990498445103
"40-44","2","3.8",0.0102695763799743,0.00358337400246526
"40-44","2","3.9",0.00898587933247753,0.00338695095753436
"40-44","2","4",0.0102695763799743,0.00360694261656508
"40-44","2","4.1",0.00641848523748395,0.00286586642031148
"40-44","2","4.2",0.00770218228498074,0.00312741020360955
"40-44","2","4.3",0.00898587933247753,0.0033781834999842
"40-44","2","4.4",0.00513478818998716,0.00255322580464266
"40-44","2","4.5",0.00513478818998716,0.0025598545210662
"40-44","2","4.6",0.00898587933247753,0.00335616465427759
"40-44","2","4.7",0.0128369704749679,0.00398028038173236
"40-44","2","4.8",0.00641848523748395,0.00285104497338154
"40-44","2","4.9",0.0154043645699615,0.00434317190743844
"40-44","2","5",0.00898587933247753,0.00336498948227176
"40-44","2","5.1",0.00770218228498074,0.00311111155426022
"40-44","2","5.2",0.0166880616174583,0.00455718863326146
"40-44","2","5.3",0.0102695763799743,0.00359282000114168
"40-44","2","5.4",0.00513478818998716,0.0025598545210662
"40-44","2","5.5",0.0102695763799743,0.00360224123007656
"40-44","2","5.6",0.0102695763799743,0.00358810011023575
"40-44","2","5.7",0.0141206675224647,0.00419151146112824
"40-44","2","5.8",0.0192554557124519,0.00488278300215998
"40-44","2","5.9",0.0102695763799743,0.00355964934282779
"40-44","2","6",0.0154043645699615,0.0043955318075537
"40-44","2","6.1",0.0115532734274711,0.00383094086343221
"40-44","2","6.2",0.0102695763799743,0.00358337400246525
"40-44","2","6.3",0.0192554557124519,0.00486975055808255
"40-44","2","6.4",0.0128369704749679,0.00402263141643658
"40-44","2","6.5",0.0141206675224647,0.00419706700245814
"40-44","2","6.6",0.0102695763799743,0.00362568720069907
"40-44","2","6.7",0.0115532734274711,0.00382596106810349
"40-44","2","6.8",0.0192554557124519,0.00492167328160798
"40-44","2","6.9",0.0115532734274711,0.00382596106810349
"40-44","2","7",0.00641848523748395,0.00285104497338154
"40-44","2","7.1",0.0128369704749679,0.00402789398593297
"40-44","2","7.2",0.00770218228498074,0.00311111155426022
"40-44","2","7.3",0.0141206675224647,0.0042081560821612
"40-44","2","7.4",0.0179717586649551,0.00468539644874535
"40-44","2","7.5",0.0154043645699615,0.00471320786366165
"40-44","2","7.6",0.0141206675224647,0.00455805973516001
"40-44","2","7.7",0.00385109114249037,0.00221103112037564
"40-44","2","7.8",0.0115532734274711,0.00382097478271873
"40-44","2","7.9",0.00770218228498074,0.003119271524306
"40-44","2","8",0.0102695763799743,0.00358810011023575
"40-44","2","8.1",0.0102695763799743,0.00360694261656509
"40-44","2","8.2",0.0141206675224647,0.00418594854655617
"40-44","2","8.3",0.00898587933247753,0.00336939322881557
"40-44","2","8.4",0.0128369704749679,0.00401736195320887
"40-44","2","8.5",0.00641848523748395,0.00285104497338154
"40-44","2","8.6",0.0141206675224647,0.00419706700245815
"40-44","2","8.7",0.00770218228498074,0.00312334351488813
"40-44","2","8.8",0.0102695763799743,0.00357864165319943
"40-44","2","8.9",0.0141206675224647,0.00421368967843906
"40-44","2","9",0.0115532734274711,0.00382596106810349
"40-44","2","9.1",0.0141206675224647,0.00420815608216119
"40-44","2","9.2",0.00641848523748395,0.00284732755676932
"40-44","2","9.3",0.00513478818998716,0.00256316245072138
"40-44","2","9.4",0.0115532734274711,0.00380597673097971
"40-44","2","9.5",0.0166880616174583,0.00458730314676367
"40-44","2","9.6",0.00641848523748395,0.00285104497338154
"40-44","2","9.7",0.00770218228498074,0.003119271524306
"40-44","2","9.8",0.00770218228498074,0.00360621427288002
"40-44","2","9.9",0.00513478818998716,0.00255322580464266
"40-44","2","10",0.00770218228498074,0.00359562536604987
"40-44","2","10.1",0.00513478818998716,0.00255322580464266
"40-44","2","10.2",0.00513478818998716,0.00254657983380911
"40-44","2","10.3",0.0102695763799743,0.00361163788311111
"40-44","2","10.4",0.00770218228498074,0.00312741020360956
"40-44","2","10.5",0.00898587933247753,0.0033781834999842
"40-44","2","10.6",0.0115532734274711,0.00382596106810349
"40-44","2","10.7",0.00898587933247753,0.00338695095753435
"40-44","2","10.8",0.00385109114249037,0.00221390346449281
"40-44","2","10.9",0.00385109114249037,0.00221677208682286
"40-44","2","11",0.00385109114249037,0.00221677208682286
"40-44","2","11.1",0.0102695763799743,0.00355964934282779
"40-44","2","11.2",0.00385109114249037,0.00221963700179572
"40-44","2","11.3",0.00513478818998716,0.00255322580464266
"40-44","2","11.4",0.00641848523748395,0.00286216825402748
"40-44","2","11.5",0.00770218228498074,0.00311111155426022
"40-44","2","11.6",0.00770218228498074,0.00312741020360956
"40-44","2","11.7",0.00513478818998716,0.00254325033573148
"40-44","2","11.8",0.00513478818998716,0.00256316245072138
"40-44","2","11.9",0.00898587933247753,0.00335616465427758
"40-44","2","12",0.00898587933247753,0.0033428837315791
"40-44","2","12.1",0.00256739409499358,0.00180988316253962
"40-44","2","12.2",0.00385109114249037,0.0022253557669254
"40-44","2","12.3",0.00770218228498074,0.00312741020360955
"40-44","2","12.4",0.00770218228498074,0.00310702353280499
"40-44","2","12.5",0.00641848523748395,0.00285846530321019
"40-44","2","12.6",0.00898587933247753,0.00337818349998421
"40-44","2","12.7",0.00385109114249037,0.00221103112037564
"40-44","2","12.8",0.00128369704749679,0.00128136159820195
"40-44","2","12.9",0.00513478818998716,0.00255322580464266
"40-44","2","13",0.00256739409499358,0.00181455880086851
"40-44","2","13.1",0.00256739409499358,0.00180284696865735
"40-44","2","13.2",0.00513478818998716,0.00254990498445103
"40-44","2","13.3",0.00256739409499358,0.00181455880086851
"40-44","2","13.4",0.00385109114249037,0.00221963700179572
"40-44","2","13.5",0.00128369704749679,0.00128301371399057
"40-44","2","13.6",0.00385109114249037,0.00220815503994756
"40-44","2","13.7",0.00385109114249037,0.00221677208682286
"40-44","2","13.8",0.00641848523748395,0.00286216825402748
"40-44","2","14",0.00128369704749679,0.00128466370511085
"40-44","2","14.1",0.00128369704749679,0.00128466370511085
"40-44","2","14.2",0.00128369704749679,0.00128466370511085
"40-44","2","14.3",0.00128369704749679,0.00128301371399058
"40-44","2","14.4",0.00385109114249037,0.00221390346449281
"40-44","2","14.5",0.00256739409499358,0.00180284696865735
"40-44","2","14.6",0.00256739409499358,0.00180519541387615
"40-44","2","14.7",0.00128369704749679,0.00128301371399057
"40-44","2","14.9",0.00128369704749679,0.00127970734951606
"40-44","2","15",0.00128369704749679,0.00128466370511085
"40-44","2","15.1",0.00256739409499358,0.00180519541387615
"40-44","2","15.2",0.00128369704749679,0.00128466370511085
"40-44","2","15.4",0.00256739409499358,0.00180519541387614
"40-44","2","15.5",0.00128369704749679,0.00128301371399058
"40-44","2","15.6",0.00128369704749679,0.00128301371399057
"40-44","2","15.7",0.00128369704749679,0.00128466370511085
"40-44","2","15.8",0.00128369704749679,0.00128466370511085
"40-44","2","16",0.00128369704749679,0.00128466370511085
"40-44","2","16.3",0.00256739409499358,0.00180754080788289
"40-44","2","16.4",0.00128369704749679,0.00127970734951606
"40-44","2","16.5",0.00128369704749679,0.00128466370511085
"40-44","2","16.6",0.00256739409499358,0.00181689210788419
"40-44","2","16.7",0.00256739409499358,0.00180988316253962
"40-44","2","17",0.00128369704749679,0.00128136159820195
"40-44","2","17.3",0.00128369704749679,0.00128301371399058
"40-44","2","17.6",0.00128369704749679,0.00128466370511085
"40-44","2","17.9",0.00256739409499358,0.00180988316253962
"40-44","2","18.3",0.00128369704749679,0.00128301371399057
"40-44","2","18.8",0.00128369704749679,0.00128136159820195
"40-44","2","21.7",0.00128369704749679,0.00127970734951606
"45-49","1","2.4",0.00289855072463768,0.00204185840012004
"45-49","1","2.6",0.00144927536231884,0.001450208099444
"45-49","1","2.8",0.00289855072463768,0.00203887040811364
"45-49","1","2.9",0.00289855072463768,0.0020448420259766
"45-49","1","3",0.00144927536231884,0.00145020809944399
"45-49","1","3.1",0.00289855072463768,0.00203587803073323
"45-49","1","3.3",0.00434782608695652,0.00249696338349626
"45-49","1","3.4",0.00579710144927536,0.00288309173525461
"45-49","1","3.5",0.00434782608695652,0.00249696338349627
"45-49","1","3.6",0.00289855072463768,0.00204484202597659
"45-49","1","3.7",0.00144927536231884,0.00145020809944399
