"agegroup","sex","omsysval.usual","Pe","se"
"80-84","2","122",0.00867469526700235,0.00631440641335917
"80-84","2","122.5",0.0102501927665557,0.00581617923357594
"80-84","2","123",0.00336518532825777,0.00335989752343259
"80-84","2","123.5",0.00675066843383629,0.0047735180471714
"80-84","2","124",0.00546655724776946,0.00544645000082339
"80-84","2","124.5",0.00364636686408451,0.00362652135688228
"80-84","2","125",0.00331642548679614,0.00332224578243691
"80-84","2","125.5",0.00317499681520706,0.00319312130460451
"80-84","2","126",0.00690725166443461,0.00484970305078961
"80-84","2","126.5",0.00696159974601031,0.00493458243168758
"80-84","2","127",0.0069503794913028,0.00490227114946986
"80-84","2","127.5",0.00348545457418835,0.00350399371471226
"80-84","2","128",0.00786316863537255,0.00562291989041831
"80-84","2","128.5",0.0065480064960832,0.00465259507697482
"80-84","2","129",0.0176837424028874,0.00785102418003992
"80-84","2","129.5",0.0172247253477922,0.00854984470609103
"80-84","2","130.5",0.00669596012214111,0.00474898811609461
"80-84","2","131",0.0126319505871981,0.00760359765822199
"80-84","2","131.5",0.00332917638498666,0.00332406522859
"80-84","2","132.5",0.00370277606112955,0.00369570558880841
"80-84","2","133",0.00749252794363297,0.00526371956678219
"80-84","2","133.5",0.0174481747459552,0.00769574993880028
"80-84","2","134",0.00870860149767116,0.00643510048471158
"80-84","2","134.5",0.00714802068101686,0.00500461643073846
"80-84","2","135",0.00687572906081905,0.00488387905626684
"80-84","2","135.5",0.0166964935809293,0.00745136295131728
"80-84","2","136",0.0177400876564406,0.00781935369649557
"80-84","2","136.5",0.0130611658496349,0.00656965435149575
"80-84","2","137",0.00992816804227948,0.00574907562128337
"80-84","2","137.5",0.00343312069588818,0.00340435671101325
"80-84","2","138",0.00336518532825777,0.00333699053161131
"80-84","2","138.5",0.0165272654549262,0.00831240119692958
"80-84","2","139",0.0208107559037368,0.00844828386986286
"80-84","2","139.5",0.0069274806282615,0.00489285142946847
"80-84","2","140",0.0199494433042008,0.0105250702958726
"80-84","2","140.5",0.0105649397618568,0.00604891139749843
"80-84","2","141",0.00352796780281717,0.00352181332318156
"80-84","2","141.5",0.00743815421453997,0.00526140099164408
"80-84","2","142",0.0167718925898791,0.00750215330185856
"80-84","2","142.5",0.00339050065933244,0.00338508710803704
"80-84","2","143",0.00302405589894847,0.00303117538466485
"80-84","2","143.5",0.00573018649476586,0.00575230619515989
"80-84","2","144",0.00750179828516964,0.00527738511802717
"80-84","2","144.5",0.0062130196156076,0.00436788125416009
"80-84","2","145",0.0175951388242588,0.00784032209659417
"80-84","2","145.5",0.012545950860232,0.00749416947126738
"80-84","2","146.5",0.00999625692018243,0.00576682082729396
"80-84","2","147",0.0072845578916348,0.00511400737138164
"80-84","2","147.5",0.00666893704410376,0.00468594992148337
"80-84","2","148",0.00901636731127105,0.00646127907238505
"80-84","2","148.5",0.0036800276064273,0.00366014811556266
"80-84","2","149",0.0138443986447115,0.00583176768015287
"80-84","2","149.5",0.0146149855852558,0.00729452108295946
"80-84","2","150",0.0063725385721332,0.00447840325395448
"80-84","2","151",0.00339816780238991,0.00340458483507369
"80-84","2","151.5",0.00882413896651848,0.00628958186050795
"80-84","2","152",0.00354639586878234,0.00354020924170008
"80-84","2","152.5",0.00707010034059709,0.00498512972150593
"80-84","2","153",0.0173674395481922,0.0077295245607017
"80-84","2","153.5",0.00694083149644948,0.00489198263919071
"80-84","2","154",0.00907193809261093,0.00650490933396235
"80-84","2","154.5",0.00378479900165126,0.00379462669961514
"80-84","2","155",0.0113502381136314,0.00652571804679217
"80-84","2","155.5",0.0167477951428597,0.00834016564271481
"80-84","2","156.5",0.00386815553478297,0.00386708208928059
"80-84","2","157",0.0142798688251083,0.00711010250959231
"80-84","2","157.5",0.00723585668299338,0.00508967027367515
"80-84","2","158",0.0106581225463181,0.00613327160284965
"80-84","2","158.5",0.00359461768815318,0.00360131616636091
"80-84","2","159",0.00363638245512452,0.00364224466573872
"80-84","2","159.5",0.00397853064039427,0.00396983426396522
"80-84","2","160.5",0.00350160498319704,0.00350619306568985
"80-84","2","161",0.00376603403403964,0.00373562321262465
"80-84","2","161.5",0.0103383294729757,0.00596639452668707
"80-84","2","162",0.00715976697388484,0.00506384353041958
"80-84","2","163",0.00342296948611973,0.00341739277307871
"80-84","2","163.5",0.00782884707080957,0.00558461867318423
"80-84","2","164",0.00326920444631846,0.00326438171862121
"80-84","2","164.5",0.00345468808457244,0.00346151053304249
"80-84","2","165",0.00700238712523535,0.00499998235532714
"80-84","2","165.5",0.00350670134993985,0.00349920789297339
"80-84","2","166",0.0033355948550344,0.00334139007998415
"80-84","2","167.5",0.00779717336244519,0.00558564840680621
"80-84","2","168",0.00340294645862803,0.0033974706149643
"80-84","2","168.5",0.00330711799653728,0.00330213680331037
"80-84","2","170",0.00362562618485527,0.00361899877375943
"80-84","2","171.5",0.00703270672451614,0.00491995539448573
"80-84","2","172",0.00322002869424013,0.00319323262459959
"80-84","2","176",0.00379929849545396,0.00380534966571276
"80-84","2","177.5",0.00332424829262826,0.00331916110949386
"80-84","2","180",0.00349179365519464,0.00351065584128216
"80-84","2","181",0.00924453892414431,0.0066601339864274
"80-84","2","182",0.00388592500427706,0.00388991013957433
"80-84","2","185",0.00980228911897059,0.00563573467013606
"80-84","2","185.5",0.00409958487326984,0.00409012650384723
"80-84","2","187.5",0.0033212465367819,0.00330447208512504
"80-84","2","188",0.00319990375105594,0.00320565646984375
"80-84","2","189.5",0.0073995168514675,0.00523342004689498
"80-84","2","192.5",0.00325008985498565,0.00325657312340375
"80-84","2","193.5",0.00367971944301176,0.00368726045864584
"80-84","2","196",0.00572477569735041,0.00567072921230148
"85+","1","87.5",0.00421364341085719,0.00416840329172727
"85+","1","89",0.00371945384510308,0.00372725028474616
"85+","1","96.5",0.00362225683923799,0.003632003828727
"85+","1","98.5",0.00371741145134302,0.00371102532571301
"85+","1","100.5",0.00392479379552765,0.00396571140269379
"85+","1","101.5",0.00398224823950925,0.00397435055072832
"85+","1","103.5",0.00433657303070868,0.00432643275396631
"85+","1","104.5",0.00734288729383208,0.00527033901191275
"85+","1","105",0.00378974280995806,0.00376866379791242
"85+","1","106.5",0.00399316260805915,0.00400221715549303
"85+","1","108",0.00413336345072828,0.00410650115218992
"85+","1","108.5",0.00412733460093475,0.00411854911983485
"85+","1","109",0.00393048519398426,0.00390697400603695
"85+","1","110",0.0036512417755677,0.0036452113317585
"85+","1","111.5",0.0151048487695194,0.00748636810051941
"85+","1","112",0.00475396800296014,0.0047617983021797
"85+","1","112.5",0.00790731633994914,0.00555542436731743
"85+","1","113",0.00763919513069367,0.00541279281028868
"85+","1","114",0.00446748677255209,0.0044374680885917
"85+","1","115",0.00371500707174313,0.00369517173736732
"85+","1","116.5",0.00836828074319415,0.00589357165583905
"85+","1","117",0.0104353521079275,0.00756606008165556
"85+","1","117.5",0.00362299452550499,0.00361711324274822
"85+","1","118",0.00359584557297739,0.00359125901229931
"85+","1","118.5",0.0114464827822582,0.00660967641963544
"85+","1","119",0.0116995254851337,0.00822888607029469
"85+","1","119.5",0.00381490549525893,0.00379567296791771
"85+","1","120",0.00941350269163205,0.00675614440366057
"85+","1","121",0.0039711686251174,0.00396333699589461
"85+","1","121.5",0.00802148217040151,0.00565817704671443
"85+","1","122",0.0082207671518341,0.00582423621707768
"85+","1","122.5",0.00392479379552765,0.0039635545786332
"85+","1","123",0.00875561161901409,0.00611841015572109
"85+","1","123.5",0.00395756541955866,0.00394981455910524
"85+","1","124",0.00769326761025974,0.00540152982214187
"85+","1","124.5",0.00804210420849132,0.00565046388544089
"85+","1","125",0.00790762533698667,0.00560293867156704
"85+","1","125.5",0.00426225503766191,0.0042696304507268
"85+","1","126",0.00397694462702653,0.00398545965698688
"85+","1","126.5",0.0246542800800188,0.00990687990083823
"85+","1","127",0.01127727559349,0.00647685823192655
"85+","1","127.5",0.014137478392354,0.00848610528647126
"85+","1","128",0.00321984409797028,0.00321591718705153
"85+","1","128.5",0.0121797492361544,0.00699411850819178
"85+","1","129",0.0206504088413201,0.00929901318723123
"85+","1","129.5",0.00418170280039701,0.00417257374781739
"85+","1","130",0.00382761587849156,0.00380547297906804
"85+","1","130.5",0.00763859997164085,0.00755373314847347
"85+","1","131",0.0137289503727126,0.00817228657487679
"85+","1","131.5",0.00375363080715901,0.00374809112529225
"85+","1","132",0.00398389103163167,0.00397598352711098
"85+","1","132.5",0.00400795847662654,0.00399990654703212
"85+","1","133.5",0.0121356681184697,0.00697510564752154
"85+","1","134",0.00807740638300034,0.00572343199184115
"85+","1","134.5",0.0190875729912615,0.00842785677880832
"85+","1","135",0.0039599212599461,0.00395215643833799
"85+","1","136",0.0116544303087178,0.00674572580409546
"85+","1","136.5",0.00829096229892825,0.00586535873322015
"85+","1","137",0.00742418325482277,0.00525060122710744
"85+","1","137.5",0.00873802001224076,0.00617499171885421
"85+","1","138",0.00386452457000952,0.00385731617672106
"85+","1","138.5",0.00396774891401585,0.00395993762422414
"85+","1","139.5",0.0132659648607398,0.00782408383403348
"85+","1","140",0.0120405114364789,0.0069985440063676
"85+","1","140.5",0.00790689492935056,0.0055703710639634
"85+","1","142.5",0.0216439590493464,0.00984943174262995
"85+","1","143",0.0158512352580501,0.00960736238651345
"85+","1","143.5",0.00550411510341469,0.0055151177921754
"85+","1","144",0.0124207975067666,0.00719527714113492
"85+","1","144.5",0.00851253658617651,0.00601898896048951
"85+","1","145",0.00397778514647761,0.00395271982358774
"85+","1","145.5",0.00389205486643027,0.00388409858796281
"85+","1","146.5",0.0079141426569445,0.00557780119276448
"85+","1","147",0.00406938233641851,0.00406095653912893
"85+","1","147.5",0.00839796612530657,0.00596077902915701
"85+","1","148",0.00410713722207638,0.00409847786281201
"85+","1","148.5",0.0193545365242189,0.0085522555407565
"85+","1","149",0.0161174628785533,0.00796640200269687
"85+","1","149.5",0.00373666029502608,0.00373016905102735
"85+","1","150",0.00803198406043624,0.00569010607038653
"85+","1","150.5",0.00763412834266053,0.00536159246909396
"85+","1","151",0.0114830728429979,0.00661217686552175
"85+","1","151.5",0.00736250217292001,0.0051693854883285
"85+","1","152",0.00857354350683758,0.00607002399117108
"85+","1","152.5",0.00769911367268073,0.00540401870857453
"85+","1","153",0.0118195789206252,0.00678246599706044
"85+","1","153.5",0.00801239586528078,0.00564217156703949
"85+","1","154",0.00419835194132378,0.00418911648962665
"85+","1","154.5",0.00432168056169654,0.00431163961910718
"85+","1","155",0.00393032888366084,0.00388813059358759
"85+","1","156",0.00377578030853917,0.00375485049056944
"85+","1","156.5",0.00771933262724014,0.00544239579495739
"85+","1","158",0.0119685383324146,0.00681908040552005
"85+","1","158.5",0.00390656961482824,0.0038841906440378
"85+","1","159.5",0.00404365932740971,0.00403543492253772
"85+","1","160.5",0.00402912435023979,0.00403750814089796
"85+","1","161",0.00885325403607418,0.00640368704900171
"85+","1","161.5",0.00390760843074918,0.00390015100117983
"85+","1","164.5",0.0076582645588287,0.00539849591916181
"85+","1","166",0.0159919357200049,0.00794093024191748
"85+","1","166.5",0.0054472973166979,0.00546180410887817
"85+","1","168",0.00787199082573957,0.0055447586931196
"85+","1","168.5",0.0041984809383222,0.00415509836366148
"85+","1","169",0.00421364341085719,0.00416840329172727
"85+","1","169.5",0.00410363283050788,0.00409499527088763
"85+","1","170",0.00419998535231952,0.00420628391051108
"85+","1","172",0.00387912463981654,0.00387183227166789
"85+","1","174",0.00406122652549461,0.00403483303731962
"85+","1","175",0.00774461888086863,0.0054799144373114
"85+","1","176",0.00375452927637047,0.00374793978380518
"85+","1","176.5",0.00401126600658436,0.00400319413809874
"85+","1","177",0.00358091790476921,0.00359067834405245
"85+","1","177.5",0.00359242278478347,0.00358670113327728
"85+","1","179",0.00748575298676575,0.00527629722409574
"85+","1","179.5",0.0040172376161273,0.00400912969315723
"85+","1","180.5",0.00423029665631469,0.00420187173983483
"85+","1","184",0.00402448346298197,0.00401633169597043
"85+","1","185",0.0038167843629126,0.00382404332252005
"85+","1","186",0.00432168056169654,0.00429417573211809
"85+","1","188.5",0.00396579503445397,0.00395771984965182
"85+","1","189",0.00384777788971486,0.00384066529093852
"85+","1","194.5",0.0042688025385937,0.00425911069769105
"85+","1","200",0.00372652910730902,0.00372009328266006
"85+","2","82.5",0.00258752094756739,0.00259209831926617
"85+","2","94",0.00325987806794928,0.00324489416596068
"85+","2","94.5",0.00442661455130943,0.00441433779146416
"85+","2","97",0.00286814871030462,0.0028646730314217
"85+","2","98.5",0.00292229203090188,0.0029099042542629
"85+","2","99",0.00238835127200588,0.00239323101280369
"85+","2","103.5",0.00288339875962469,0.00287986057477223
"85+","2","105",0.00617509504368106,0.00437267431830279
"85+","2","107",0.00286592626726378,0.0028624596586596
"85+","2","107.5",0.00274398143557411,0.00274825154748496
"85+","2","108.5",0.00589000412855479,0.00416561778357
"85+","2","109.5",0.00558999359178144,0.00393754805397088
"85+","2","110",0.00299290155083994,0.00298840681219362
"85+","2","110.5",0.00284137053546719,0.00283030111365749
"85+","2","112",0.00815316602236485,0.00473095172641294
"85+","2","112.5",0.00602022097776125,0.00424752868059256
"85+","2","113",0.00626066277740851,0.00438468275364656
"85+","2","113.5",0.00408718187650256,0.00405906041782016
"85+","2","114.5",0.0030370163960676,0.00304157602202421
"85+","2","115",0.00324230145756892,0.00322723973714954
"85+","2","117",0.0057369628664811,0.00406534019424604
"85+","2","118",0.00277800341057784,0.00276765327070968
"85+","2","118.5",0.00820302836534294,0.00582389212115391
"85+","2","119",0.00706446343154331,0.00508114994710515
"85+","2","120",0.00890264878880012,0.00510839950143726
"85+","2","120.5",0.0144222026104593,0.00648327815987973
"85+","2","121",0.00312779086819043,0.00313328935086048
"85+","2","121.5",0.00581666902861495,0.00410550084563227
"85+","2","122",0.00558503886750511,0.00395468025487059
"85+","2","122.5",0.00270865355645061,0.00270628316312901
"85+","2","123",0.0056192059936937,0.00396555925471043
"85+","2","123.5",0.0113962912050041,0.00677158804204468
"85+","2","124",0.0128334451416187,0.00656087494535348
"85+","2","124.5",0.00615646543350294,0.0043467873289844
"85+","2","125",0.011501310709486,0.00576263653816933
"85+","2","125.5",0.00297836637969815,0.00298374191128161
"85+","2","126",0.00915277451378851,0.00527174077123888
"85+","2","126.5",0.00287848307184137,0.00287569712617436
"85+","2","127",0.00309290977374967,0.00307931781736122
"85+","2","127.5",0.0132583300862555,0.00666060628868177
"85+","2","128",0.00539272215437273,0.00383720407194735
"85+","2","128.5",0.015908821276239,0.00715152013423298
"85+","2","129",0.0083221184740692,0.00478640999770555
"85+","2","129.5",0.00751440636416797,0.00536186067711768
"85+","2","130",0.00547368355205026,0.003856825388014
"85+","2","130.5",0.00576851361073705,0.00405974462610349
"85+","2","131",0.00611108021727032,0.0043217504987697
"85+","2","131.5",0.0125948667114334,0.00631287558573526
"85+","2","132",0.0117163430391186,0.00583153789106185
"85+","2","132.5",0.00727938427632434,0.00523425628527631
"85+","2","133",0.00588068631712985,0.0041594764153389
"85+","2","133.5",0.0178315548480568,0.00717840229285185
