"agegroup","sex","bmival","Pe","se"
"35-39","2","25.9",0.00373931875284753,0.00265115801080192
"35-39","2","26",0.0105192427345393,0.00492962781735046
"35-39","2","26.1",0.00618891947568098,0.00358092036249029
"35-39","2","26.2",0.0119942856933908,0.00557037398195822
"35-39","2","26.3",0.00139205483555959,0.0013912754910463
"35-39","2","26.4",0.00215887208180238,0.00215290997257257
"35-39","2","26.5",0.00221208109865623,0.00221023622538088
"35-39","2","26.6",0.00911087865496922,0.00532635239077606
"35-39","2","26.7",0.00586884556263271,0.00338897515066691
"35-39","2","26.8",0.00863236877387971,0.00464747111995764
"35-39","2","26.9",0.0122775546158408,0.00568701401918185
"35-39","2","27",0.00698514429634763,0.00411231277437194
"35-39","2","27.1",0.00408406487113006,0.00290788602761198
"35-39","2","27.2",0.00400896900695074,0.00283255149677739
"35-39","2","27.3",0.00780301396375445,0.0045928434091581
"35-39","2","27.4",0.00203615186525243,0.00203088529029018
"35-39","2","27.5",0.0033764335483427,0.00242051110630846
"35-39","2","27.6",0.00882314749493283,0.00447693194001098
"35-39","2","27.7",0.00320430475748924,0.00227734326903823
"35-39","2","27.8",0.00952368363205835,0.00477898755597577
"35-39","2","27.9",0.00410586260331872,0.00290032568535202
"35-39","2","28",0.00699127393567954,0.00403877511217037
"35-39","2","28.1",0.00653617447940814,0.00385272076969933
"35-39","2","28.3",0.00659896512421113,0.00381705948579498
"35-39","2","28.5",0.00565362782625812,0.00407758918999939
"35-39","2","28.6",0.00431874280515053,0.00307208986842178
"35-39","2","28.7",0.00214293930833957,0.00213561376980027
"35-39","2","28.8",0.00832758606710257,0.00419097128582981
"35-39","2","28.9",0.00732407546153704,0.00426513557811558
"35-39","2","29",0.00198614737677732,0.00197667143417506
"35-39","2","29.1",0.00598948065223358,0.00345719625454037
"35-39","2","29.2",0.00169171005051613,0.00168991493399223
"35-39","2","29.3",0.00795533258255644,0.00403821135170531
"35-39","2","29.4",0.00223988717603844,0.00224732147555343
"35-39","2","29.5",0.00456682822021991,0.00265323140799939
"35-39","2","29.6",0.00706574087562714,0.00422632253665089
"35-39","2","29.7",0.00638828710512654,0.00395201910862236
"35-39","2","29.8",0.00809636198598757,0.0050507139998026
"35-39","2","29.9",0.00766343938919122,0.00390659486828755
"35-39","2","30",0.0016024258728579,0.00160196393486991
"35-39","2","30.2",0.00451068762715019,0.00322184869622364
"35-39","2","30.3",0.00211456618840941,0.00211739418282605
"35-39","2","30.4",0.004150412347197,0.002931768195246
"35-39","2","30.5",0.00158350564842925,0.00158685334330245
"35-39","2","30.6",0.00186684642559598,0.00186581442174936
"35-39","2","30.9",0.00449370662178697,0.00327991712365566
"35-39","2","31",0.00192857399470132,0.00192738875177515
"35-39","2","31.1",0.00263041822816093,0.00263569606905325
"35-39","2","31.2",0.00536146401689335,0.00313945591097519
"35-39","2","31.3",0.00167618755158819,0.00167688216809567
"35-39","2","31.4",0.00200945665641292,0.00201783940892314
"35-39","2","31.5",0.00582489013107211,0.00343858150539861
"35-39","2","31.6",0.00457211731794078,0.00455719736314852
"35-39","2","31.7",0.00376950142700016,0.00266189266953004
"35-39","2","31.8",0.00188335007184436,0.00188655145463877
"35-39","2","31.9",0.00381885226484532,0.00269741156753664
"35-39","2","32",0.0014278139401534,0.00142701861272511
"35-39","2","32.2",0.00592817103634492,0.00418914535410167
"35-39","2","32.4",0.00570015752394379,0.0040909801332088
"35-39","2","32.5",0.00177125479880449,0.00176369870988745
"35-39","2","32.7",0.00421654059329861,0.00297532111608613
"35-39","2","33",0.00169401996102539,0.00169337640475909
"35-39","2","33.1",0.00174192932703436,0.00174118408160652
"35-39","2","33.2",0.00430806157087497,0.00427648871197882
"35-39","2","33.4",0.00215864703892444,0.00215682339094386
"35-39","2","33.5",0.00430806157087497,0.00427648871197882
"35-39","2","33.7",0.00335568386140832,0.00334882625729748
"35-39","2","34",0.00173180372321234,0.0017342158012774
"35-39","2","34.1",0.00586761665445248,0.0034821651810694
"35-39","2","34.3",0.00179610255058709,0.00180181957351651
"35-39","2","34.5",0.00217626163038193,0.00217802741220157
"35-39","2","34.7",0.00382910424092657,0.00270088876766402
"35-39","2","34.8",0.00350166911393853,0.00254066775767356
"35-39","2","34.9",0.00505117173462077,0.00370303666092006
"35-39","2","35.1",0.00229130691958431,0.00229094561183516
"35-39","2","35.2",0.00182127596207261,0.00182706798223815
"35-39","2","35.3",0.00431303246206315,0.00430007891920429
"35-39","2","35.4",0.00157227289374778,0.00157186706975183
"35-39","2","35.5",0.00190100537218833,0.00189987791656622
"35-39","2","35.7",0.00356384417680231,0.00252443772499411
"35-39","2","35.9",0.00216573307298896,0.00216383107743194
"35-39","2","36.2",0.00223892779138152,0.00224939244416164
"35-39","2","36.3",0.00235806581401665,0.00236025098234261
"35-39","2","36.5",0.00223949355879554,0.00223859908873372
"35-39","2","36.6",0.00178810667404481,0.00179135460819219
"35-39","2","36.8",0.00385749814238185,0.00382993256914811
"35-39","2","36.9",0.00206940000072169,0.00207066973380236
"35-39","2","37",0.00156939219614847,0.0015689916378029
"35-39","2","37.2",0.00208216834992576,0.00208056868199923
"35-39","2","37.3",0.00190848991291951,0.00190735536651219
"35-39","2","37.6",0.00289652986681353,0.00290970949177592
"35-39","2","38.4",0.00159046493231257,0.00159244284200756
"35-39","2","39.2",0.00196730140897026,0.00197016061336764
"35-39","2","39.4",0.00147924297042821,0.001478998801644
"35-39","2","39.6",0.00220170906003105,0.00219454647143599
"35-39","2","40",0.00354713349818406,0.00250098523853983
"35-39","2","40.7",0.00220276415480038,0.00220676527678088
"35-39","2","41.1",0.0023919317898225,0.0023888454903234
"35-39","2","41.3",0.00170220530621043,0.00170466855980698
"35-39","2","41.8",0.00138453069100979,0.00139252790884261
"35-39","2","43",0.00216141042817134,0.00215957846777335
"35-39","2","43.3",0.0027672582590189,0.00276323432723898
"35-39","2","44.4",0.00191382377163206,0.00191267584022293
"35-39","2","44.5",0.00224176115038138,0.00223827930901529
"35-39","2","45",0.00149373549574096,0.00149346728304181
"35-39","2","48",0.00264328897872556,0.00263977345685801
"35-39","2","49.7",0.00210297031722581,0.00210131088775702
"40-44","1","16.8",0.00233642058801819,0.00232904319904599
"40-44","1","18.1",0.00226081557057209,0.00225407044831837
"40-44","1","19.7",0.00182532686675829,0.00182459837791201
"40-44","1","19.8",0.00150960548131494,0.00150947972675023
"40-44","1","20.1",0.00178970387115286,0.00178905337839247
"40-44","1","20.3",0.00180379620647703,0.00180005580483164
"40-44","1","20.5",0.0063779242682893,0.003713812529663
"40-44","1","20.6",0.00222135056420172,0.00221958378893788
"40-44","1","20.7",0.00472992737437157,0.00337510806664362
"40-44","1","21.1",0.00204114550013323,0.00203989013724834
"40-44","1","21.4",0.00318430513032443,0.00224801444806506
"40-44","1","21.5",0.00702210198703373,0.00402804603409034
"40-44","1","21.6",0.00250826937735235,0.00251176636977664
"40-44","1","21.8",0.00412781196824246,0.00291508560393414
"40-44","1","21.9",0.00454951592448309,0.00327684978312507
"40-44","1","22",0.00814599375602723,0.00471731968653153
"40-44","1","22.1",0.00288396226341635,0.00286776788518989
"40-44","1","22.2",0.00399240053023398,0.00282295615854575
"40-44","1","22.3",0.00203937481899895,0.00203741588613218
"40-44","1","22.4",0.002869278558584,0.00286513527693116
"40-44","1","22.5",0.00564919538646263,0.00329596214064417
"40-44","1","22.6",0.00543642470521436,0.00395319855004904
"40-44","1","22.7",0.00777825320022902,0.00766755724089611
"40-44","1","22.8",0.00593996545319522,0.00428013354509741
"40-44","1","22.9",0.00291070560440225,0.00292051791570695
"40-44","1","23",0.00203251528150658,0.00203128277822338
"40-44","1","23.1",0.00888585092110205,0.00547146808114626
"40-44","1","23.2",0.00496620887812945,0.00354114643580248
"40-44","1","23.3",0.00595869250700886,0.00442458388940428
"40-44","1","23.4",0.00844550580896705,0.00516009508685872
"40-44","1","23.5",0.00793239797172031,0.0047326029654757
"40-44","1","23.6",0.0140912747296683,0.00580334963615004
"40-44","1","23.8",0.00416646725229912,0.00295153845407673
"40-44","1","23.9",0.0132103948017555,0.00544823015854945
"40-44","1","24",0.00655827551480898,0.00478094895175888
"40-44","1","24.1",0.00696247656669601,0.00409138048052098
"40-44","1","24.2",0.0157521018118077,0.00615878971159259
"40-44","1","24.3",0.00486365930602317,0.00350356580452072
"40-44","1","24.4",0.00835396285558515,0.00418281568557103
"40-44","1","24.5",0.00763470027598492,0.00379649809714045
"40-44","1","24.6",0.0162598148577254,0.00696280396885093
"40-44","1","24.7",0.0210775602203324,0.00726420413912569
"40-44","1","24.8",0.0109549315857128,0.00568112818985448
"40-44","1","24.9",0.0147168646292601,0.00572065863016074
"40-44","1","25",0.00943407859619013,0.00543551511220009
"40-44","1","25.1",0.00684655572122134,0.00396934087478701
"40-44","1","25.2",0.00841624469193758,0.00423893224118408
"40-44","1","25.3",0.00476173106621994,0.00336467100849742
"40-44","1","25.4",0.0154272790710008,0.00655151253803489
"40-44","1","25.5",0.00653081536901499,0.0037643858255561
"40-44","1","25.6",0.0215704644908541,0.00863953490355984
"40-44","1","25.7",0.00191714469616847,0.00191620345634422
"40-44","1","25.8",0.0364192122006278,0.0115994932309136
"40-44","1","25.9",0.0165406971900853,0.00633846468289539
"40-44","1","26",0.00981931574110203,0.00439548821067408
"40-44","1","26.1",0.0153229349972831,0.00579769798233761
"40-44","1","26.2",0.0164300438157817,0.00583714200948628
"40-44","1","26.3",0.00752826893353214,0.00376988502365619
"40-44","1","26.4",0.017287159428796,0.00669997321762727
"40-44","1","26.5",0.00470976418702349,0.00340314476192298
"40-44","1","26.6",0.00910306047591167,0.00467673154754634
"40-44","1","26.7",0.0136412350136666,0.00564824692695745
"40-44","1","26.8",0.0161577836182689,0.00525337960090911
"40-44","1","26.9",0.00578005655410641,0.00335295618563375
"40-44","1","27",0.00583192379271275,0.00414677021223431
"40-44","1","27.1",0.0158303448228452,0.00673084222215906
"40-44","1","27.2",0.00702800739576268,0.00405561776752683
"40-44","1","27.3",0.00975614489704136,0.00488316472022278
"40-44","1","27.4",0.00572091842848961,0.00339261829461395
"40-44","1","27.5",0.0109140906307758,0.00489331783288111
"40-44","1","27.6",0.00411789083997861,0.00410295228072305
"40-44","1","27.7",0.0162443261038835,0.00811062952005485
"40-44","1","27.8",0.00856189524124241,0.00431672557778815
"40-44","1","27.9",0.00193725285646935,0.0019362627702411
"40-44","1","28",0.00429478619068173,0.00310400802387071
"40-44","1","28.1",0.0162932443449872,0.00625234144056487
"40-44","1","28.2",0.00777825320022902,0.00766755724089611
"40-44","1","28.3",0.00646150095257195,0.0037557138080351
"40-44","1","28.4",0.015724432633017,0.00591837891103007
"40-44","1","28.5",0.00250572166477366,0.00250749248131014
"40-44","1","28.6",0.00218761609800135,0.00218595000936751
"40-44","1","28.7",0.0103450345261155,0.00543367459061008
"40-44","1","28.8",0.00281799413228296,0.00281406963059808
"40-44","1","28.9",0.00835986566418067,0.00424825896408514
"40-44","1","29",0.0112467835696568,0.00612501420305263
"40-44","1","29.1",0.00527234357468442,0.00302844165840871
"40-44","1","29.2",0.00628836533768876,0.00489202046248451
"40-44","1","29.3",0.00917468582542807,0.00465418313834223
"40-44","1","29.4",0.0107928590940958,0.00485752037634469
"40-44","1","29.6",0.0122161845717823,0.0050172011478507
"40-44","1","29.7",0.00638617953604203,0.00373229837625174
"40-44","1","29.8",0.00894370404540881,0.00452976737250185
"40-44","1","29.9",0.00538274068221156,0.00391951116614289
"40-44","1","30",0.00204475228032843,0.00205205999559798
"40-44","1","30.1",0.00208117592570772,0.00208110178578558
"40-44","1","30.2",0.00699111586225372,0.00539612283889716
"40-44","1","30.3",0.00718761086825099,0.00414256486043014
"40-44","1","30.4",0.00175277226435413,0.00175219994993584
"40-44","1","30.5",0.00601860574987349,0.00349479783786658
"40-44","1","30.6",0.00362677701156799,0.00258966101415237
"40-44","1","30.7",0.00240090757493507,0.0023969764798783
"40-44","1","30.9",0.00587404690760319,0.0043321229071772
"40-44","1","31",0.0109647347590594,0.00588724825126666
"40-44","1","31.1",0.0105179446071834,0.00471665627700898
"40-44","1","31.2",0.00205322965239387,0.00204824794545281
"40-44","1","31.3",0.00189984565670436,0.00189848632066897
"40-44","1","31.4",0.00959413379288489,0.00431838188194084
"40-44","1","31.6",0.0112731352766855,0.00613222054618521
"40-44","1","31.7",0.00589350108259405,0.00423724637115135
"40-44","1","31.8",0.00220805038444218,0.00220632357826816
"40-44","1","31.9",0.00383559493450161,0.00272615972864664
"40-44","1","32",0.00600168877474658,0.00349212735316428
"40-44","1","32.1",0.00185615791744742,0.00185930724504774
"40-44","1","32.2",0.00598725944411854,0.00422995767540615
"40-44","1","32.3",0.00364057294987844,0.00257328543222777
"40-44","1","32.4",0.0040707196149224,0.00287845237234723
"40-44","1","32.6",0.00206246133062179,0.00206114886729052
"40-44","1","32.7",0.00274916521199924,0.00275113790842691
"40-44","1","32.8",0.00181297923865536,0.00181165952200736
"40-44","1","33.1",0.00414347977179179,0.00300409424645113
"40-44","1","33.3",0.0028503674258173,0.00284630543324153
"40-44","1","33.4",0.00182167478256829,0.00182095440682435
"40-44","1","33.9",0.00180416220119101,0.00180337151504035
"40-44","1","34",0.00192467018786637,0.00192371076207406
"40-44","1","34.1",0.00203670134484688,0.00204295906499822
"40-44","1","34.3",0.00347333937597582,0.00246174959300899
"40-44","1","34.4",0.00637522930473588,0.00373011336542471
"40-44","1","34.7",0.00491979329535263,0.00350952822251968
"40-44","1","35.2",0.00225427968243627,0.00225241242488597
"40-44","1","36.2",0.00213096882901569,0.00212472392960275
"40-44","1","36.4",0.00223184551270165,0.00222045294538225
"40-44","1","36.5",0.00174075741750157,0.0017402099478051
"40-44","1","36.8",0.00239348500841152,0.00239553849268948
"40-44","1","37.1",0.00542621938950839,0.00385463835827376
"40-44","1","37.8",0.00234148045602084,0.00232975882680175
"40-44","1","38.8",0.00245742101491533,0.0024451189784418
"40-44","1","39",0.00240090757493507,0.00239436663371835
"40-44","1","40",0.00179204134444129,0.00179138581171701
"40-44","1","40.1",0.00322979177406561,0.00321582554526199
"40-44","1","40.3",0.00463191584502978,0.00327146197071676
"40-44","1","40.4",0.00217411478034823,0.0021814944974131
"40-44","1","40.9",0.00239073097384523,0.00238873934782379
"40-44","1","41.9",0.00229814516629035,0.00229614067918887
"40-44","1","42.7",0.00304372247766403,0.00303271992991216
"40-44","1","45.2",0.00539119427705679,0.00388411574959201
"40-44","1","47.1",0.00178572781255579,0.00178987011175279
"40-44","1","51.9",0.00268178220799131,0.00268320385054344
"40-44","2","15.5",0.00184417602360297,0.00184026659244636
"40-44","2","17.9",0.00171624952401224,0.0017121472475706
"40-44","2","18.1",0.00438253293894474,0.00257386585425712
"40-44","2","18.6",0.00136066041704857,0.0013552942523247
"40-44","2","18.8",0.00237189049512687,0.00236511814670132
"40-44","2","18.9",0.00160327750911986,0.00160459270392044
"40-44","2","19.1",0.00159903191974004,0.00159702696251968
"40-44","2","19.2",0.00122167971926426,0.00121909972876787
"40-44","2","19.3",0.00260409254119482,0.00185305692286524
"40-44","2","19.4",0.00696143558484914,0.00362258570348796
"40-44","2","19.5",0.00905801453698996,0.0055307899499276
"40-44","2","19.6",0.00285776375279321,0.00202230405315814
"40-44","2","19.8",0.00716031492627241,0.00360056765986732
"40-44","2","19.9",0.00791063012927614,0.0044613304977128
"40-44","2","20",0.00126828088937526,0.00126601940275698
"40-44","2","20.1",0.00619928432076253,0.00312903850795087
"40-44","2","20.3",0.00159967336104257,0.00160476690146651
"40-44","2","20.4",0.00582940934989884,0.0033591787126651
"40-44","2","20.5",0.00459577598039787,0.00266853197182906
"40-44","2","20.6",0.00624517448037459,0.00367561662127633
"40-44","2","20.7",0.00476292397289857,0.00339694433622666
"40-44","2","20.8",0.00638776540110322,0.00389006854806543
"40-44","2","20.9",0.00536352017937166,0.00266474412782811
"40-44","2","21",0.0145104349437198,0.00517085086528574
"40-44","2","21.1",0.00312732045607129,0.00221305268125287
"40-44","2","21.2",0.00711106370542517,0.00358977729739338
"40-44","2","21.3",0.00168791964362113,0.00168900085210119
"40-44","2","21.4",0.0015049835172524,0.00150067653509821
"40-44","2","21.5",0.0119520337208413,0.00516066389888402
"40-44","2","21.6",0.00805699303757584,0.00509031522701602
"40-44","2","21.7",0.00564711349889777,0.00326615315543621
